topology,observed_time_ns,gpu_index,role,dcgm_1001_gr_active,dcgm_1002_sm_active,dcgm_1005_dram_active,dcgm_1009_pcie_tx_bytes,dcgm_1010_pcie_rx_bytes,dcgm_155_power,dcgm_100_sm_clock,dcgm_101_mem_clock,dcgm_203_gpu_util,dcgm_204_mem_util,dcgm_252_fb_used
tp_1_1,1788598579562372548,1,unused,0.0,0.0,0.0,474130.0,265963.0,24.252,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598579562379488,2,cloud,0.63,0.572,0.274,79487442.0,10977490.0,125.562,1695.0,6251.0,0.0,0.0,8802.0
tp_1_1,1788598579562388457,3,unused,0.0,0.0,0.0,471269.0,264033.0,23.658,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598580562644980,0,enterprise,0.178,0.149,0.119,50318225.0,83087338.0,104.838,1695.0,6251.0,16.0,16.0,4390.0
tp_1_1,1788598580562684871,1,unused,0.0,0.0,0.0,458514.0,257402.0,24.203,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598580562693256,2,cloud,0.201,0.153,0.16,4472574.0,13852549.0,129.344,1605.0,6251.0,39.0,39.0,8802.0
tp_1_1,1788598580562703373,3,unused,0.0,0.0,0.0,468471.0,263387.0,23.659,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598581563571899,0,enterprise,0.164,0.133,0.136,84487587.0,10704159.0,111.088,1695.0,6251.0,17.0,18.0,4390.0
tp_1_1,1788598581563610324,1,unused,0.0,0.0,0.0,463033.0,260424.0,24.203,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598581563617529,2,cloud,0.377,0.286,0.295,9236567.0,25078282.0,136.82,1665.0,6251.0,40.0,39.0,8802.0
tp_1_1,1788598581563724318,3,unused,0.0,0.0,0.0,482846.0,270066.0,23.701,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598582564498645,0,enterprise,0.159,0.128,0.131,80214752.0,10395301.0,108.273,1695.0,6251.0,15.0,16.0,4390.0
tp_1_1,1788598582564535112,1,unused,0.0,0.0,0.0,463036.0,260425.0,24.203,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598582564543007,2,cloud,0.376,0.285,0.293,7805609.0,25041632.0,145.169,1605.0,6251.0,35.0,35.0,8802.0
tp_1_1,1788598582564558039,3,unused,0.0,0.0,0.0,470066.0,263932.0,23.695,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598583565389885,0,enterprise,0.165,0.133,0.136,83328034.0,10743696.0,111.958,1695.0,6251.0,18.0,18.0,4390.0
tp_1_1,1788598583565422328,1,unused,0.0,0.0,0.0,462418.0,259854.0,24.202,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598583565430411,2,cloud,0.386,0.292,0.302,7779488.0,25651646.0,136.871,1605.0,6251.0,40.0,39.0,8802.0
tp_1_1,1788598583565440409,3,unused,0.0,0.0,0.0,481376.0,269079.0,23.645,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598584566293360,0,enterprise,0.165,0.133,0.136,83221675.0,10724021.0,110.311,1695.0,6251.0,16.0,16.0,4390.0
tp_1_1,1788598584566328860,1,unused,0.0,0.0,0.0,461920.0,259350.0,24.203,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598584566335687,2,cloud,0.382,0.289,0.298,7863583.0,25466027.0,143.691,1665.0,6251.0,40.0,39.0,8802.0
tp_1_1,1788598584566345194,3,unused,0.0,0.0,0.0,482008.0,270170.0,23.601,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598585567067567,0,enterprise,0.159,0.129,0.131,80308816.0,10475727.0,109.01,1695.0,6251.0,17.0,18.0,4390.0
tp_1_1,1788598585567096390,1,unused,0.0,0.0,0.0,462055.0,260161.0,24.195,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598585567103499,2,cloud,0.378,0.287,0.295,9397556.0,25190345.0,140.879,1665.0,6251.0,36.0,35.0,8802.0
tp_1_1,1788598585567113705,3,unused,0.0,0.0,0.0,472087.0,264941.0,23.551,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598586567858621,0,enterprise,0.165,0.134,0.136,83279699.0,10716755.0,113.639,1695.0,6251.0,18.0,18.0,4390.0
tp_1_1,1788598586567895468,1,unused,0.0,0.0,0.0,479947.0,268627.0,24.145,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598586567903758,2,cloud,0.386,0.294,0.302,7948972.0,25810749.0,136.559,1515.0,6251.0,40.0,39.0,8802.0
tp_1_1,1788598586567920347,3,unused,0.0,0.0,0.0,480911.0,269105.0,23.502,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598587568717194,0,enterprise,0.165,0.134,0.136,83218957.0,10735523.0,108.827,1695.0,6251.0,14.0,14.0,4390.0
tp_1_1,1788598587568726933,1,unused,0.0,0.0,0.0,480397.0,269329.0,24.147,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598587568735474,2,cloud,0.381,0.289,0.298,7976109.0,25538993.0,145.37,1665.0,6251.0,39.0,39.0,8802.0
tp_1_1,1788598587568741535,3,unused,0.0,0.0,0.0,471015.0,264402.0,23.496,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598588569678126,0,enterprise,0.165,0.133,0.136,83130498.0,10796446.0,110.644,1695.0,6251.0,18.0,18.0,4390.0
tp_1_1,1788598588569724180,1,unused,0.0,0.0,0.0,459929.0,258232.0,24.14,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598588569732816,2,cloud,0.378,0.287,0.296,7966656.0,25271066.0,137.626,1650.0,6251.0,36.0,36.0,8802.0
tp_1_1,1788598588569743573,3,unused,0.0,0.0,0.0,481031.0,269173.0,23.496,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598589570462195,0,enterprise,0.126,0.104,0.09,57296108.0,25451370.0,114.425,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598589570504576,1,unused,0.0,0.0,0.0,486842.0,272163.0,24.095,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598589570513125,2,cloud,0.323,0.261,0.209,27343590.0,35124745.0,123.354,1650.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598589570523737,3,unused,0.0,0.0,0.0,479360.0,268624.0,23.502,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598590571184376,0,enterprise,0.145,0.126,0.119,24883977.0,9799332.0,109.354,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598590571218763,1,unused,0.0,0.0,0.0,508338.0,278291.0,24.103,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598590571228375,2,cloud,0.325,0.268,0.251,6779693.0,24360872.0,117.763,1635.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598590571239694,3,unused,0.0,0.0,0.0,479561.0,268229.0,23.502,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598591571922168,0,enterprise,0.145,0.126,0.119,23592950.0,9834460.0,111.962,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598591571959595,1,unused,0.0,0.0,0.0,473429.0,265669.0,24.052,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598591571967580,2,cloud,0.325,0.269,0.251,6779309.0,24381630.0,117.828,1605.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598591571977750,3,unused,0.0,0.0,0.0,479700.0,268591.0,23.452,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598592572684326,0,enterprise,0.145,0.126,0.119,23596698.0,9826404.0,115.848,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598592572718410,1,unused,0.0,0.0,0.0,502093.0,279280.0,24.053,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598592572725936,2,cloud,0.32,0.265,0.247,6615687.0,24008763.0,119.607,1680.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598592572735678,3,unused,0.0,0.0,0.0,479713.0,268598.0,23.402,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598593573521887,0,enterprise,0.145,0.126,0.119,23572443.0,9823716.0,123.791,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598593573582330,1,unused,0.0,0.0,0.0,468986.0,262978.0,24.003,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598593573595552,2,cloud,0.321,0.265,0.247,7939653.0,23908988.0,135.899,1665.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598593573604371,3,unused,0.0,0.0,0.0,482093.0,269524.0,23.402,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598594574257455,0,enterprise,0.146,0.127,0.12,23551902.0,9872898.0,118.634,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598594574291106,1,unused,0.0,0.0,0.0,467860.0,262124.0,23.954,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598594574299137,2,cloud,0.32,0.265,0.247,6485797.0,23921647.0,139.949,1635.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598594574309301,3,unused,0.0,0.0,0.0,477144.0,267282.0,23.402,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598595575001502,0,enterprise,0.146,0.127,0.12,23551808.0,9850435.0,100.03,1695.0,6251.0,14.0,15.0,4390.0
tp_1_1,1788598595575026342,1,unused,0.0,0.0,0.0,458103.0,257492.0,23.954,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598595575033733,2,cloud,0.32,0.265,0.247,6552795.0,23930427.0,153.645,1680.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598595575042938,3,unused,0.0,0.0,0.0,468233.0,262555.0,23.396,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598596575741920,0,enterprise,0.145,0.126,0.119,23550714.0,9790831.0,102.582,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598596575784491,1,unused,0.0,0.0,0.0,463386.0,260654.0,23.904,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598596575793009,2,cloud,0.321,0.265,0.247,8071591.0,23951058.0,151.43,1665.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598596575803588,3,unused,0.0,0.0,0.0,480511.0,268700.0,23.396,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598597576513193,0,enterprise,0.148,0.128,0.121,24287837.0,9953191.0,109.899,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598597576558663,1,unused,0.0,0.0,0.0,462306.0,259602.0,23.904,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598597576568614,2,cloud,0.32,0.265,0.247,6588909.0,23945633.0,122.67,1605.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598597576580235,3,unused,0.0,0.0,0.0,493966.0,271884.0,23.352,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598598577347925,0,enterprise,0.146,0.126,0.119,23565829.0,9824604.0,122.201,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598598577379700,1,unused,0.0,0.0,0.0,464233.0,260337.0,23.904,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598598577388802,2,cloud,0.321,0.265,0.248,6607845.0,23977591.0,126.223,1680.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598598577399515,3,unused,0.0,0.0,0.0,469734.0,263335.0,23.303,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598599578120352,0,enterprise,0.143,0.124,0.118,24235650.0,9720390.0,105.924,1695.0,6251.0,14.0,14.0,4390.0
tp_1_1,1788598599578155271,1,unused,0.0,0.0,0.0,460671.0,259032.0,23.903,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598599578174056,2,cloud,0.321,0.265,0.247,6474096.0,23879895.0,147.443,1680.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598599578180542,3,unused,0.0,0.0,0.0,479055.0,268230.0,23.297,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598600578863449,0,enterprise,0.144,0.125,0.118,23517541.0,9709491.0,104.745,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598600578893910,1,unused,0.0,0.0,0.0,458355.0,257411.0,23.904,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598600578902656,2,cloud,0.321,0.266,0.248,8125031.0,23978813.0,140.957,1650.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598600578919471,3,unused,0.0,0.0,0.0,467992.0,261974.0,23.297,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598601579592309,0,enterprise,0.146,0.127,0.12,23581770.0,9906764.0,110.547,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598601579603055,1,unused,0.0,0.0,0.0,461384.0,259655.0,23.853,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598601579611123,2,cloud,0.321,0.265,0.248,6612538.0,23958700.0,117.917,1635.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598601579616531,3,unused,0.0,0.0,0.0,468012.0,262717.0,23.303,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598602580354779,0,enterprise,0.149,0.13,0.122,24367050.0,10081077.0,114.878,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598602580385722,1,unused,0.0,0.0,0.0,463705.0,260325.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598602580393945,2,cloud,0.321,0.265,0.248,6604764.0,23974108.0,119.494,1590.0,6251.0,33.0,32.0,8802.0
tp_1_1,1788598602580403346,3,unused,0.0,0.0,0.0,480455.0,268953.0,23.252,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598603581176627,0,enterprise,0.146,0.127,0.12,23577188.0,9848621.0,119.166,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598603581209020,1,unused,0.0,0.0,0.0,461371.0,259426.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598603581220720,2,cloud,0.322,0.266,0.248,8053993.0,24017032.0,122.486,1650.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598603581227123,3,unused,0.0,0.0,0.0,479135.0,268275.0,23.202,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598604581933604,0,enterprise,0.145,0.126,0.119,23644532.0,9871319.0,120.067,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598604581964819,1,unused,0.0,0.0,0.0,469901.0,260097.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598604581972760,2,cloud,0.328,0.272,0.254,6798557.0,24555649.0,125.966,1620.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598604581982693,3,unused,0.0,0.0,0.0,478935.0,268163.0,23.204,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598605582676860,0,enterprise,0.146,0.126,0.119,23589100.0,9850253.0,118.336,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598605582717278,1,unused,0.0,0.0,0.0,472428.0,264661.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598605582725399,2,cloud,0.324,0.268,0.25,6705285.0,24198396.0,123.509,1605.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598605582735423,3,unused,0.0,0.0,0.0,480199.0,268585.0,23.204,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598606583380475,0,enterprise,0.149,0.129,0.122,24290784.0,10001908.0,117.066,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598606583412376,1,unused,0.0,0.0,0.0,461203.0,259331.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598606583420575,2,cloud,0.322,0.266,0.248,6603963.0,23998927.0,121.21,1680.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598606583430509,3,unused,0.0,0.0,0.0,480021.0,268486.0,23.203,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598607584339808,0,enterprise,0.146,0.127,0.12,23654022.0,9886530.0,125.97,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598607584387014,1,unused,0.0,0.0,0.0,461532.0,259230.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598607584395908,2,cloud,0.322,0.266,0.248,8066055.0,23986718.0,130.486,1665.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598607584402263,3,unused,0.0,0.0,0.0,480848.0,269397.0,23.154,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598608585244303,0,enterprise,0.142,0.124,0.117,24300842.0,9662086.0,103.026,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598608585286497,1,unused,0.0,0.0,0.0,472843.0,265402.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598608585294272,2,cloud,0.322,0.266,0.248,6513598.0,23948443.0,157.056,1680.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598608585305189,3,unused,0.0,0.0,0.0,462169.0,259811.0,23.106,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598609586133346,0,enterprise,0.149,0.129,0.122,23594300.0,10000125.0,100.606,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598609586164599,1,unused,0.0,0.0,0.0,473321.0,264876.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598609586172033,2,cloud,0.322,0.266,0.248,6580931.0,23991622.0,155.725,1680.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598609586181884,3,unused,0.0,0.0,0.0,464699.0,260821.0,23.155,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598610587054711,0,enterprise,0.147,0.127,0.12,24229101.0,9887613.0,104.58,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598610587081937,1,unused,0.0,0.0,0.0,483308.0,270368.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598610587088833,2,cloud,0.321,0.266,0.248,8029765.0,23967325.0,135.158,1665.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598610587098209,3,unused,0.0,0.0,0.0,452303.0,254611.0,23.212,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598611587859671,0,enterprise,0.147,0.127,0.12,23553660.0,9863810.0,110.115,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598611587880708,1,unused,0.0,0.0,0.0,469024.0,262999.0,23.754,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598611587893925,2,cloud,0.322,0.266,0.248,6571313.0,23996639.0,116.327,1635.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598611587903314,3,unused,0.0,0.0,0.0,461364.0,255861.0,23.162,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598612588725239,0,enterprise,0.146,0.127,0.12,23543676.0,9817792.0,116.698,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598612588751079,1,unused,0.0,0.0,0.0,474086.0,266037.0,23.707,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598612588758666,2,cloud,0.324,0.268,0.25,6647583.0,24139377.0,118.853,1635.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598612588768293,3,unused,0.0,0.0,0.0,465891.0,261651.0,23.162,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598613589542119,0,enterprise,0.146,0.127,0.12,23519366.0,9806171.0,122.696,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598613589572016,1,unused,0.0,0.0,0.0,476094.0,266247.0,23.715,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598613589579761,2,cloud,0.325,0.269,0.251,8199320.0,24243833.0,129.575,1665.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598613589589473,3,unused,0.0,0.0,0.0,465355.0,261127.0,23.162,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598614590349815,0,enterprise,0.146,0.127,0.12,23511959.0,9798089.0,97.532,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598614590370901,1,unused,0.0,0.0,0.0,462310.0,260112.0,23.713,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598614590386433,2,cloud,0.321,0.265,0.247,6512573.0,23869951.0,154.495,1650.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598614590396726,3,unused,0.0,0.0,0.0,466238.0,261053.0,23.154,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598615591209985,0,enterprise,0.146,0.127,0.12,23448149.0,9764644.0,99.064,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598615591218378,1,unused,0.0,0.0,0.0,462165.0,259523.0,23.713,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598615591226710,2,cloud,0.325,0.269,0.251,6632637.0,24195386.0,161.991,1680.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598615591232836,3,unused,0.0,0.0,0.0,476731.0,267335.0,23.153,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598616592106707,0,enterprise,0.146,0.127,0.12,24866200.0,9800304.0,102.795,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598616592135291,1,unused,0.0,0.0,0.0,472135.0,264782.0,23.715,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598616592142036,2,cloud,0.322,0.266,0.248,6612571.0,23974447.0,145.634,1650.0,6251.0,30.0,29.0,8802.0
tp_1_1,1788598616592151296,3,unused,0.0,0.0,0.0,464439.0,260898.0,23.11,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598617593013086,0,enterprise,0.146,0.127,0.119,23487049.0,9783309.0,113.774,1695.0,6251.0,14.0,15.0,4390.0
tp_1_1,1788598617593048382,1,unused,0.0,0.0,0.0,471079.0,263966.0,23.765,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598617593056031,2,cloud,0.315,0.26,0.243,7956091.0,23451270.0,131.246,1650.0,6251.0,33.0,31.0,8802.0
tp_1_1,1788598617593065361,3,unused,0.0,0.0,0.0,454148.0,255808.0,23.112,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598618593884593,0,enterprise,0.145,0.126,0.119,23591655.0,9798507.0,99.542,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598618593920766,1,unused,0.0,0.0,0.0,479582.0,264685.0,23.77,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598618593929551,2,cloud,0.322,0.266,0.248,6462590.0,23896498.0,155.523,1680.0,6251.0,31.0,30.0,8802.0
tp_1_1,1788598618593939687,3,unused,0.0,0.0,0.0,464503.0,260203.0,23.106,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598619594706993,0,enterprise,0.146,0.127,0.12,23553426.0,9854752.0,108.739,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598619594743280,1,unused,0.0,0.0,0.0,473274.0,265359.0,23.715,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598619594750693,2,cloud,0.322,0.267,0.249,6554877.0,23949652.0,120.729,1635.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598619594759625,3,unused,0.0,0.0,0.0,464651.0,261303.0,23.106,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598620595537771,0,enterprise,0.146,0.127,0.12,23534754.0,9832891.0,111.9,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598620595578643,1,unused,0.0,0.0,0.0,472589.0,265036.0,23.715,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598620595586446,2,cloud,0.326,0.269,0.251,8113560.0,24209472.0,115.061,1605.0,6251.0,31.0,30.0,8802.0
tp_1_1,1788598620595596287,3,unused,0.0,0.0,0.0,461981.0,259705.0,23.112,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598621596374159,0,enterprise,0.146,0.127,0.12,23493980.0,9791276.0,115.236,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598621596402849,1,unused,0.0,0.0,0.0,472223.0,264323.0,23.721,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598621596409924,2,cloud,0.327,0.27,0.252,6648066.0,24265771.0,116.575,1620.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598621596418960,3,unused,0.0,0.0,0.0,463535.0,260230.0,23.062,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598622597316091,0,enterprise,0.146,0.127,0.12,23501947.0,9791419.0,119.23,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598622597346480,1,unused,0.0,0.0,0.0,472604.0,264759.0,23.721,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598622597354200,2,cloud,0.325,0.269,0.251,6650078.0,24145979.0,121.359,1680.0,6251.0,33.0,32.0,8802.0
tp_1_1,1788598622597363180,3,unused,0.0,0.0,0.0,464321.0,260609.0,23.007,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598623598244257,0,enterprise,0.125,0.109,0.102,20439687.0,8444820.0,109.629,1620.0,6251.0,1.0,2.0,4390.0
tp_1_1,1788598623598287180,1,unused,0.0,0.0,0.0,471499.0,264710.0,23.72,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598623598304440,2,cloud,0.269,0.223,0.208,5664679.0,20150910.0,133.365,1680.0,6251.0,0.0,0.0,8802.0
tp_1_1,1788598623598315301,3,unused,0.0,0.0,0.0,462968.0,260483.0,23.007,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598624599133673,0,enterprise,0.093,0.08,0.046,62888777.0,40032573.0,87.379,1680.0,6251.0,0.0,0.0,4390.0
tp_1_1,1788598624599168243,1,unused,0.0,0.0,0.0,482824.0,270157.0,23.721,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598624599177655,2,cloud,0.326,0.284,0.143,46354301.0,63396944.0,146.15,1035.0,6251.0,100.0,44.0,8802.0
tp_1_1,1788598624599183909,3,unused,0.0,0.0,0.0,463633.0,260793.0,23.007,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598625600030664,0,enterprise,0.125,0.104,0.082,59285135.0,43343597.0,98.303,1695.0,6251.0,14.0,14.0,4390.0
tp_1_1,1788598625600067512,1,unused,0.0,0.0,0.0,471222.0,263823.0,23.671,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598625600075862,2,cloud,0.313,0.251,0.185,43940862.0,32566199.0,135.389,1680.0,6251.0,31.0,30.0,8802.0
tp_1_1,1788598625600085928,3,unused,0.0,0.0,0.0,474492.0,262139.0,23.012,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598626600953792,0,enterprise,0.15,0.121,0.123,82581966.0,9976038.0,109.28,1695.0,6251.0,15.0,15.0,4390.0
tp_1_1,1788598626600984566,1,unused,0.0,0.0,0.0,468377.0,262637.0,23.671,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598626601000685,2,cloud,0.33,0.248,0.255,8502152.0,22796237.0,135.85,1665.0,6251.0,36.0,35.0,8802.0
tp_1_1,1788598626601010562,3,unused,0.0,0.0,0.0,452585.0,254770.0,23.017,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598627601883890,0,enterprise,0.151,0.121,0.123,84055685.0,9997100.0,105.056,1695.0,6251.0,16.0,16.0,4390.0
tp_1_1,1788598627601916819,1,unused,0.0,0.0,0.0,472918.0,264936.0,23.721,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598627601923952,2,cloud,0.341,0.255,0.263,7143876.0,23514432.0,144.88,1650.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598627601933714,3,unused,0.0,0.0,0.0,454246.0,255354.0,23.018,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598628602833522,0,enterprise,0.151,0.121,0.123,82664820.0,9985558.0,108.197,1695.0,6251.0,16.0,16.0,4390.0
tp_1_1,1788598628602865137,1,unused,0.0,0.0,0.0,475082.0,266534.0,23.721,210.0,405.0,0.0,0.0,0.0
tp_1_1,1788598628602872322,2,cloud,0.341,0.256,0.264,7253105.0,23641501.0,137.892,1680.0,6251.0,32.0,31.0,8802.0
tp_1_1,1788598628602881891,3,unused,0.0,0.0,0.0,463877.0,261153.0,23.018,210.0,405.0,0.0,0.0,0.0
